temperature,humidity,rainfall,water_needed
18.19903647,17.41333199,80.6405403,75.80783791
18.88852533,14.99451145,80.11133840000002,75.96659847999999
18.49311205,14.72115044,91.94595352,72.41621394399999
19.48974337,17.17260319,87.51312796,73.746061612
17.25769499,18.74943955,94.00287214,71.79913835800001
19.62416326,18.71483156,88.4585692,73.46242924
20.67526473,19.85388984,84.78344008,74.56496797599999
20.02381489,16.63294455,68.97806542,79.306580374
20.118744600000007,14.44228303,88.68168643,73.395494071
20.65691793,15.84572566,65.23811143,80.428566571
19.2582557,14.2804191,65.78042032,80.265873904
17.927806,15.85622899,74.63872762,77.608381714
19.16288268,15.83500655,82.69766829,75.190699513
20.26942271,19.96978871,69.64449182,79.106652454
17.09104223,18.25142068,87.27444866,73.817665402
17.06579293,17.54024066,70.87150577,78.738548269
20.62767492,14.44008871,92.06630306,72.380109082
20.8248451,17.85057083,79.20509212,76.238472364
19.46210401,18.72831993,68.81405149,79.355784553
17.18248372,16.42891834,72.85017344,78.144947968
17.48911699,16.39055394,79.45758333,76.162725001
17.48395377,14.76014523,65.11365631,80.465903107
19.48316794,17.44534641,80.4986291,75.85041127
19.71359733,18.09665739,73.64476535,77.906570395
19.48649305,16.06240074,81.52842690000001,75.54147193
19.95264829,14.82633099,88.6810311,73.39569067
19.41789736,16.80472243,68.4951189,79.45146433000001
19.45591848,18.02235902,78.44910564,76.465268308
20.19137759,16.41998269,77.33795356,76.798613932
18.8392908,14.74071856,94.78189594,71.565431218
20.71219282,19.83643308,94.03659867,71.789020399
18.99424448,15.9362937,78.69707199,76.390878403
19.96837462,15.57324389,69.15759062,79.25272281400001
17.81564548,17.60756635,90.82097601,72.753707197
20.71424384,15.27824066,76.77888672,76.966333984
17.34150229,18.75626255,67.9545435,79.61363695
17.43732714,14.33847406,73.0926704,78.07219888
18.89780215,19.76182946,69.09512477,79.271462569
18.59190771,14.77959596,89.60982451,73.11705264700001
18.31561493,15.36143547,81.78710463,75.463868611
17.13692774,20.59541693,128.256862,61.5229414
19.63474332,18.90705639,106.3598183,68.09205451
22.91350245,21.33953114,109.225556,67.2323332
16.43340342,24.24045875,140.3717815,57.88846555
22.13974653,23.02251117,76.64128258,77.007615226
17.84806561,18.77621951,143.09841709999995,57.07047487000002
19.88394011,20.31564139,60.91974792,81.724075624
19.32509638,23.3334788,104.7783947,68.56648159
18.416700100000003,23.42829938,132.9801054,60.10596838
21.81167649,23.20591245,130.0608093,60.981757210000005
19.72702528,18.28173015,143.7630894,56.871073179999996
17.15432954,19.87070659,87.99669731,73.600990807
19.62207826,18.67170854,144.1567454,56.75297638
21.63149148,21.17919701,134.3649948,59.69050156
16.06522754,18.72479695,88.06638775,73.580083675
20.61162204,24.36314135,69.63833855,79.108498435
21.42451099,20.39659714,116.5206923,65.04379231
19.07096165,21.21092266,86.21917578,74.134247266
21.18853178,19.63438599,137.1948633,58.84154101
23.0429097,22.42610972,108.3684316,67.48947052
20.65375833,23.10538637,67.71768947,79.684693159
18.09551014,18.29318436,144.7902323,56.56293031
18.23775702,21.07643273,69.44951585,79.165145245
17.48189735,18.8251973,121.9401369,63.417958930000005
19.9191786,21.47324158,82.68554379,75.194336863
20.27514686,23.2353604,139.7521543,58.074353710000004
15.77370214,19.2303162,108.3441414,67.49675758000001
16.71170642,19.17651433,96.77285817,70.96814254899999
17.66148158,18.15302753,100.6711761,69.79864717000001
18.50692825,23.61670065,87.05132890000002,73.88460133
24.51324787,20.81527638,64.19497947,80.741506159
18.87614998,24.54038287,105.4120514,68.37638458
21.59343016,20.31871249,61.13872036,81.658383892
20.12373284,24.45202552,106.158201,68.1525397
15.43546065,18.37477907,139.0302034,58.29093898
22.64236876,21.59396123,122.3886015,63.283419550000005
21.98560799,24.87304788,129.5650601,61.13048197
20.53052663,18.09224048,120.4509288,63.864721360000004
15.78601387,21.14544088,95.17028129,71.448915613
19.6365349,19.68751084,96.65888933,71.002333201
20.57341244,19.7520218,87.87869161,73.636392517
20.16080524,24.84207559,138.2362122,58.52913634
21.53989176,24.25386207,120.6913038,63.79260886
15.53834801,23.75560241,107.3850593,67.78448221
19.91853092,20.70099804,108.6434544,67.40696368
20.76952209,18.93146941,109.0193712,67.29418864
23.46168338,23.22197648,95.84253438,71.247239686
24.32116642,21.0278674,60.27552528,81.917342416
20.12574053,24.96969858,100.0497183,69.98508451000001
21.80619564,18.57086554,125.0972687,62.47081939
19.52226241,24.92607153,113.334026,65.9997922
17.00067625,19.90790546,103.2926407,69.01220778999999
16.78791503,24.96881755,75.45328039,77.36401588300001
24.84906168,22.89464642,62.21292186,81.336123442
16.51783455,20.4555596,98.77794225,70.366617325
18.15300153,19.38602098,107.6907964,67.69276108
23.18864385,22.3104551,63.38208822,80.985373534
23.38002569,21.98879437,87.66898664,73.699304008
18.358923,19.37703396,138.414764,58.47557080000001
19.25975367,20.51346956,94.9533526,71.51399422
22.95458237,24.03553105,107.7315386,67.68053842
20.120043,22.89845607,104.6252153,68.61243541
21.14011423,22.7182355,141.6056722,57.51829834000001
24.92360104,18.22590825,62.7089169,81.18732493
15.33042636,24.91506728,135.3315583,59.40053251
18.81097271,21.27833035,125.084915,62.474525500000006
23.44260668,22.77255917,107.4137246,67.77588262
22.8352024,18.97267518,63.59276673,80.922169981
24.9035819,22.27512704,146.4727237,56.058182890000005
23.78709569,24.35679348,119.6404412,64.10786764
22.05592283,19.60379304,126.7265372,61.98203884
18.87492997,20.18238348,134.1811718,59.745648460000005
18.62328774,23.02410338,135.33780330000002,59.398659009999996
23.00884744,18.86880997,100.118612,69.9644164
19.33162606,24.13995025,68.51253427,79.446239719
16.24469193,21.35793891,66.97053257,79.90884022899999
17.91652287,24.90814655,69.14681022,79.255956934
15.46789263,21.43780702,88.88796102,73.333611694
17.06104474,23.77201471,81.83420522,75.449738434
21.32776028,18.48522915,109.1013261,67.26960217000001
23.90910104,20.74619325,81.60211243,75.519366271
23.89756791,22.74378977,112.6616435,66.20150695000001
22.98666928,20.57940608,143.85849380000005,56.84245185999999
21.35135729,22.91244883,146.4548645,56.06354065
24.1638445,19.27907819,116.7324324,64.98027028000001
24.62835037,18.18325169,149.7441028,55.07676916
21.02213209,24.93896255,124.6118471,62.61644587
17.30844532,20.01730914,115.199245,65.4402265
23.82576704,24.75485098,84.64143632,74.607569104
19.30607278,23.96362799,129.3449326,61.196520220000004
16.03768615,22.33195853,130.3900798,60.882976060000004
19.18572809,20.83398341,80.15293435,75.954119695
19.92889503,21.79992115,64.02640797,80.792077609
19.56376468,24.67385131,139.2921004,58.21236988
18.31357543,24.32991649,76.14153904,77.157538288
20.10993761,23.22323766,73.36386477,77.990840569
23.60506572,21.90539577,100.5978728,69.82063816
19.73136909,24.89487354,84.06354115,74.780937655
20.93409877,21.1893007,133.1914419,60.04256743
18.78226261,20.24768314,104.2570723,68.72287831
36.51268371,57.92887167,122.6539694,63.20380918
36.89163721,62.73178224,163.7266551,50.88200347000001
29.23540524,59.38967583,103.3301803,69.00094591
27.33534897,43.35795962,142.33036769999995,57.30088969000001
21.0643684,55.46985938,184.6226709,44.61319873
30.33276599,42.35249879,149.299952,55.210014400000006
31.80130272,45.03186173,147.03614419999997,55.88915674000001
33.18184225,38.23184742,198.8298806,40.35103582000001
29.38538562,63.47742011,90.05422663,72.983732011
30.27374995,67.38680755,127.7767134,61.66698598
35.45790488,68.75810535,108.6333046,67.41000862
33.80020039,40.03262418,176.6165894,47.01502318
28.69180475,49.47225353,96.36222901,71.09133129700001
31.24021696,56.67369054,122.0146733,63.39559801
28.98039357,57.23265151,120.7435664,63.77693008
27.32198928,34.13737127,96.51524028,71.045427916
21.47607807,38.80023714,180.382234,45.8853298
18.31910448,34.69776639,107.4721605,67.75835185
36.97794384,37.73992903,161.48129630000005,51.55561110999999
24.80467592,40.1242747,121.5639121,63.53082637
19.3479443,55.96805489,194.5921148,41.622365560000006
28.88302142,50.12323801,179.2155874,46.23532378
19.54314136,47.19188279,192.4372194,42.26883418
24.7741949,50.54621094,114.2821387,65.71535839
18.33124824,38.40975482,139.64833169999997,58.10550049000001
19.14729038,45.3733757,132.7748215,60.16755355
28.23416057,49.4421345,186.5008581,44.04974257000001
30.11812084,34.13307843,157.0858232,52.874253040000006
33.4126864,35.42910045,139.6702541,58.098923770000006
24.18553163,46.68746847,177.3377996,46.79866012
26.88630675,41.69617915,94.46748008,71.659755976
31.33170829,57.97429171,161.7820226,51.46539322
33.30711818,67.07780816,108.5090168,67.44729496
23.45379018,46.48714759,150.87122019999995,54.738633940000014
34.53823889,39.04468913,168.5948318,49.42155046
19.50112224,34.51086611,197.3752649,40.787420530000006
28.76794904,37.57792132,91.72084869,72.483745393
30.97758716,32.24914235,180.716828,45.78495160000001
18.39759147,36.82639309,93.12330644,72.063008068
35.09357419,30.98685456,116.9106908,64.92679276000001
34.93174223,30.40046769,159.2649827,52.220505190000004
29.50523036,35.72032498,187.8961851,43.63114447
34.51934775,47.52980027,129.0064612,61.29806164000001
28.43430726,52.10010827,147.0414824,55.88755528
18.41645629,34.80541039,163.27474730000003,51.01757580999999
31.07508973,47.19847683,91.31256412,72.606230764
20.89342749,46.24856523,195.5697875,41.32906375
30.90607799,52.79913039,170.99198280000005,48.70240515999999
27.9348279,66.45457122,145.3728801,56.38813597
35.95176642,36.52780776,136.0456753,59.18629741
19.54317155,56.92831399,173.1686574,48.04940278
19.63736208,32.31528909,176.4134092,47.07597724000001
31.2192752,56.46868874,129.20286529999998,61.239140410000005
33.50876355,45.70976142,126.6738117,61.997856490000004
24.80710166,45.01110015,188.4928637,43.45214089
36.20970524,31.94550613,191.0658531,42.68024407
30.50420876,35.48885969,162.59277230000004,51.222168309999994
26.01630259,49.94704718,160.33374469999995,51.89987659000001
31.48469278,35.6395615,100.546816,69.8359552
33.15122581,32.45974539,105.03802749999998,68.48859175000001
23.50222822,51.29019509,192.3023991,42.30928027
34.87248659,38.83786012,148.25027859999997,55.52491642000001
28.09269012,44.93322042,197.1144011,40.86567967
24.54757829,57.3414485,118.3606557,64.49180329000001
33.64769646,48.41490082,100.4673278,69.85980166
20.5591255,60.54880693,191.0895109,42.673146730000006
19.95991719,59.33157782,195.787103,41.2638691
28.87667593,62.4901206,182.2688175,45.319354749999995
36.04353699,43.61444121,159.8938645,52.03184065
23.6734328,47.2879691,141.12507219999995,57.662478340000014
25.74679443,40.7192594,100.7791633,69.76625101
31.08564994,66.68832981,175.9303271,47.22090187
18.72987676,61.33186249,139.8710041,58.03869877
29.50304807,63.46513414,189.5208915,43.14373255
20.43517772,39.37252634,137.22796619999997,58.83161014000001
36.00415838,56.01334416,134.8596466,59.542106020000006
31.46846241,35.39454002,174.5723999,47.628280030000006
36.30049702,56.03021253,101.6073988,69.51778036
29.49096726,67.10604388,153.2504506,54.024864820000005
30.5753044,34.75591197,177.5764304,46.72707088000001
24.69487673,59.96669215,91.95792434,72.412622698
23.17409556,36.67847052,162.5931264,51.22206208000001
19.04380471,33.10695144,155.3705624,53.38883128
29.32379604,45.93248374,165.4113371,50.37659887
34.6455408,54.32342534,180.9009998,45.729700060000006
21.9989826,56.31006755,136.82743119999998,58.95177064000001
22.99774444,60.24218572,159.689339,52.093198300000005
30.55992394,35.29006485,178.8998611,46.33004167
31.46417866,48.17631461,165.40535400000005,50.37839379999999
25.95058595,40.58227261,109.1821183,67.24536451
21.01142393,69.69141302,185.2039114,44.43882658
19.25100056,47.70351758,149.063196,55.2810412
19.24462755,50.54495302,180.6465282,45.80604154
22.47253208,62.56532471,96.74706956,70.975879132
36.75087487,58.25799145,124.6028153,62.61915541
29.89286629,66.35375127,198.1403003,40.55790991
29.37735586,44.82294584,172.40168,48.279496
29.65052947,42.89833235,186.9226052,43.92321844000001
19.54284889,66.34777265,173.11069819999997,48.06679054000001
20.04611791,48.93905624,122.4564203,63.26307391
27.91095209,64.70930606,32.67891866,90.196324402
27.32220619,51.27868781,36.5037914,89.04886258
28.66024187,59.3189118,36.92629678,88.922110966
29.02955344,61.09387478,72.98016599,78.10595020299999
27.78031515,54.65030015,32.05025323,90.384924031
31.99928579,54.1077461,71.6266696,78.51199912
27.33580911,55.27755933,73.44775287,77.965674139
28.92952635,53.57014709,66.35634104,80.093097688
27.65472156,58.59986279,36.94255012,88.917234964
28.52396666,55.77264351,61.32935611,81.601193167
31.02215872,45.89239456,53.56783314,83.929650058
25.74095321,45.38497051,67.43488235,79.769535295
31.70447482,56.85420099,44.94317432,86.517047704
24.47876451,58.51663927,34.96933295,89.509200115
31.46511256,51.79939437,74.44330654,77.667008038
25.60973447,50.7330069,53.39249517,83.982251449
30.30260453,47.18283631,68.04039813,79.587880561
28.17489437,43.6672299,45.78172762,86.265481714
25.50634557,44.8302551,74.32635105,77.702094685
31.12896766,43.58788762,32.76742894,90.169771318
26.34043268,55.59160391,35.1051197,89.46846409
28.23494706,61.5620517,72.66666443,78.200000671
27.04453473,49.32609633,48.25207759,85.524376723
25.16125354,55.25435777,40.89732789,87.730801633
27.3179125,51.66921088,32.55919573,90.232241281
25.4123765,49.66474269,31.87416982,90.437749054
31.21629982,46.01868196,53.1205277,84.06384169
30.573999,58.22686794,62.74803826,81.175588522
25.42517036,53.22082660000001,46.19374559,86.141876323
27.09400578,43.65305437,41.53749535,87.538751395
24.30935081,56.32938343,58.99536268,82.301391196
30.06142622,45.90067655,41.0550915,87.68347255
28.09568993,60.98353839999999,33.84110759,89.847667723
26.33908791,40.00933429,55.50429227,83.348712319
28.61409059,57.14218792,57.02891698,82.891324906
28.70012137,44.359648,44.11622138,86.765133586
24.21610338,59.79236306,42.24783476,87.325649572
28.50677929,45.20094476,66.1761456,80.14715632
25.97948991,64.95585424,72.19245835,78.342262495
30.88482722,41.36561835,55.053805,83.4838585
25.5042419,61.66852372,65.07981523,80.476055431
25.12528913,51.33189406,38.48678973,88.453963081
27.10508014,63.56791363,62.20279647,81.33916105899999
31.1006247,44.82069159,70.79934452,78.760196644
26.45707778,56.40226277,64.16167699,80.751496903
30.04132304,63.56222995,31.83192392,90.450422824
27.77799528,54.82130787,50.28438729,84.914683813
30.99256944,43.02151392,58.27600682,82.517197954
26.4908332,47.36534833,36.99362831,88.901911507
31.96987867,57.17377029,64.25520357,80.723438929
25.36140526,46.82652785,55.60523179,83.318430463
25.54249137,56.96640758,48.46797044,85.459608868
28.99319096,62.85948245,70.4713043,78.85860871
29.34317422,60.50320928,34.03335472,89.789993584
28.63618921,61.39451307,68.54877876,79.435366372
24.83206631,44.17085032,52.0810886,84.37567342
25.44689075,58.55363573,57.04826619,82.88552014300001
31.01274943,62.40392519,63.77192383,80.868422851
27.06179658,52.3003173,60.74583498,81.776249506
27.0956288,42.26206161,71.12710390000002,78.66186882999999
28.56800579,57.30636014,64.53027638,80.640917086
28.79929247,49.84213387,40.85534718,87.743395846
27.94293692,45.41393636,69.66289997,79.101130009
30.47757686,61.58245338,61.86633917,81.440098249
